Fecha,Ano,PrecioPetroleo,Tipo_Cambio_Compra,Tipo_Cambio_Venta,PoliticaCambiaria
1953-01-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-01-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-02-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-03-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-04-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-05-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-06-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-07-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-08-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-09-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-10-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-11-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-01T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-02T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-03T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-04T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-05T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-06T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-07T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-08T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-09T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-10T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-11T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-12T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-13T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-14T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-15T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-16T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-17T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-18T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-19T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-20T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-21T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-22T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-23T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-24T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-25T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-26T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-27T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-28T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-29T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-30T00:00:00.0000000,1953,,6.62,6.65,Fija
1953-12-31T00:00:00.0000000,1953,,6.62,6.65,Fija
1954-01-01T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-02T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-03T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-04T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-05T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-06T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-07T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-08T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-09T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-10T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-11T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-12T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-13T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-14T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-15T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-16T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-17T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-18T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-19T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-20T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-21T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-22T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-23T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-24T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-25T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-26T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-27T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-28T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-29T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-30T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-01-31T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-01T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-02T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-03T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-04T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-05T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-06T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-07T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-08T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-09T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-10T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-11T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-12T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-13T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-14T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-15T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-16T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-17T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-18T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-19T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-20T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-21T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-22T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-23T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-24T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-25T00:00:00.0000000,1954,,6.62,6.65,Fija
1954-02-26T00:00:00.0000000,1954,,6.62,6.65,Fija
